id,AgeAbove35,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
27461,0,False,Undergraduate,1,Man,False,Dev,10,5,Malaysia,25944.0,"['JavaScript', 'Node.js', 'PHP', 'SQL', 'Docker', 'Git', 'Kubernetes', 'Terraform', 'jQuery', 'Laravel', 'React.js', 'Ruby on Rails', 'Vue.js', 'AWS', 'Google Cloud Platform', 'MySQL', 'Redis']",17,0
27462,0,False,Master,1,Man,False,Dev,12,7,France,29832.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'Flow', 'Git', 'jQuery', 'React.js', 'MariaDB', 'MySQL', 'SQLite']",13,1
27463,0,False,Undergraduate,1,Man,False,Dev,12,11,United Kingdom of Great Britain and Northern Ireland,96945.0,"['C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'SQL', 'TypeScript', 'Docker', 'Git', 'Yarn', 'ASP.NET Core ', 'jQuery', 'React.js', 'Microsoft Azure', 'Microsoft SQL Server']",14,1
27464,1,False,Undergraduate,1,Man,False,Dev,11,6,United States of America,80000.0,"['C#', 'HTML/CSS', 'JavaScript', 'PHP', 'PowerShell', 'Python', 'SQL', 'TypeScript', 'Docker', 'Git', 'React.js', 'Vue.js', 'Microsoft Azure', 'Firebase', 'Microsoft SQL Server', 'PostgreSQL']",16,1
27465,1,False,Undergraduate,1,Man,False,Dev,8,5,Finland,63564.0,"['JavaScript', 'Ruby', 'Ansible', 'Docker', 'Git', 'Terraform', 'React.js', 'Ruby on Rails', 'AWS', 'MariaDB', 'MySQL', 'Redis']",12,0
27466,0,False,Undergraduate,1,Man,False,Dev,7,3,Indonesia,5268.0,"['HTML/CSS', 'Kotlin', 'PHP', 'AWS', 'DigitalOcean', 'Google Cloud Platform', 'Heroku', 'IBM Cloud or Watson', 'Microsoft Azure', 'MySQL']",10,0
27467,0,False,Undergraduate,0,Man,False,Dev,12,3,India,8376.0,"['C', 'Dart', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'Objective-C', 'Python', 'SQL', 'TypeScript', 'Git', 'Yarn', 'Angular', 'Angular.js', 'Express', 'Gatsby', 'React.js', 'Spring', 'Vue.js', 'AWS', 'DigitalOcean', 'Google Cloud Platform', 'Heroku', 'Microsoft Azure', 'Elasticsearch', 'Firebase', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'Oracle', 'PostgreSQL', 'Redis', 'SQLite']",33,1
27468,0,False,Undergraduate,1,Man,False,Dev,3,3,Canada,62018.0,"['Bash/Shell', 'C#', 'PowerShell', 'Python', 'SQL', 'VBA', 'Docker', 'Git', 'ASP.NET Core ', 'Django', 'Heroku', 'Microsoft Azure', 'PostgreSQL', 'Redis']",14,0
27469,0,False,Undergraduate,1,Man,False,NotDev,15,8,Russian Federation,24540.0,"['Bash/Shell', 'C', 'JavaScript', 'Ruby', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Angular', 'Ruby on Rails', 'AWS', 'DigitalOcean', 'MySQL', 'PostgreSQL']",14,0
27470,1,False,Other,0,Man,False,Dev,22,19,Italy,20760.0,"['Go', 'HTML/CSS', 'JavaScript', 'Node.js', 'Perl', 'PHP', 'SQL', 'TypeScript', 'Docker', 'Git', 'Yarn', 'jQuery', 'Symfony', 'AWS', 'Elasticsearch', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'Redis', 'SQLite']",20,1
27471,1,True,Master,1,Man,False,Dev,14,5,Cuba,5832.0,"['C++', 'HTML/CSS', 'JavaScript', 'PHP', 'R', 'Ruby', 'Docker', 'Git', 'Laravel', 'Ruby on Rails', 'MySQL', 'PostgreSQL']",12,0
27472,0,False,Undergraduate,1,Man,False,Dev,6,3,India,7644.0,"['C', 'C++', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'TypeScript', 'Git', 'Angular', 'Express', 'AWS', 'MongoDB']",12,1
27473,1,False,Master,0,Man,True,Dev,24,14,"Iran, Islamic Republic of...",12972.0,"['Assembly', 'Bash/Shell', 'C', 'C++', 'Clojure', 'Go', 'HTML/CSS', 'JavaScript', 'Julia', 'Matlab', 'Python', 'R', 'Rust', 'Ansible', 'Docker', 'Git', 'Kubernetes', 'Django', 'Flask', 'React.js', 'Vue.js', 'AWS', 'IBM Cloud or Watson', 'Couchbase', 'PostgreSQL', 'Redis']",26,0
27474,0,False,Undergraduate,1,Man,False,Dev,7,5,United States of America,80000.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'PHP', 'SQL', 'Git', 'jQuery', 'Symfony', 'MariaDB', 'MySQL']",10,0
27475,1,False,Undergraduate,1,Man,False,Dev,7,5,United States of America,70000.0,"['C#', 'C++', 'HTML/CSS', 'JavaScript', 'PowerShell', 'SQL', 'Git', 'ASP.NET', 'ASP.NET Core ', 'jQuery', 'Microsoft Azure', 'Microsoft SQL Server']",12,1
27476,0,False,Master,1,Man,False,Dev,8,5,Germany,64859.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'TypeScript', 'Docker', 'Git', 'Django', 'Express', 'Flask', 'Gatsby', 'React.js', 'Vue.js', 'MongoDB', 'PostgreSQL', 'Redis']",17,1
27477,0,False,Undergraduate,1,Man,True,Dev,6,0,Hong Kong (S.A.R.),24696.0,"['Java', 'Python', 'TypeScript', 'Docker', 'Git', 'Angular', 'Spring', 'PostgreSQL']",8,0
27478,0,False,Master,1,Man,False,Dev,12,9,United States of America,118800.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'JavaScript', 'Python', 'TypeScript', 'Ansible', 'Docker', 'Git', 'Unity 3D', 'Django', 'jQuery', 'React.js', 'AWS', 'DigitalOcean', 'MongoDB', 'PostgreSQL', 'Redis', 'SQLite']",19,1
27479,1,False,Other,1,Man,False,Dev,26,20,United Kingdom of Great Britain and Northern Ireland,112456.0,"['Ruby', 'Docker', 'Git', 'Kubernetes', 'Yarn', 'jQuery', 'React.js', 'Ruby on Rails', 'Vue.js', 'AWS', 'DigitalOcean', 'Google Cloud Platform', 'Oracle Cloud Infrastructure', 'Elasticsearch', 'PostgreSQL', 'Redis']",16,0
27480,1,False,Undergraduate,0,Man,False,Dev,40,33,Switzerland,203298.0,"['C#', 'Swift', 'Xamarin']",3,0
27481,0,False,Undergraduate,1,NonBinary,True,Dev,8,3,Mexico,10992.0,"['C', 'Dart', 'Go', 'JavaScript', 'Kotlin', 'Node.js', 'Python', 'TypeScript', 'Docker', 'Git', 'Puppet', 'Angular', 'Django', 'Express', 'Flask', 'Gatsby', 'React.js', 'AWS', 'DigitalOcean', 'Google Cloud Platform', 'Firebase', 'MariaDB', 'MongoDB', 'MySQL', 'PostgreSQL']",25,1
27482,0,False,Undergraduate,1,Man,False,Dev,7,2,Indonesia,9216.0,"['HTML/CSS', 'JavaScript', 'PHP', 'SQL', 'TypeScript', 'Git', 'Flask', 'Laravel', 'Vue.js', 'AWS', 'MariaDB', 'MongoDB', 'MySQL', 'Redis']",14,0
27483,1,False,NoHigherEd,1,Man,False,Dev,15,13,Italy,27240.0,"['C', 'C#', 'C++', 'COBOL', 'HTML/CSS', 'Java', 'JavaScript', 'Objective-C', 'Perl', 'PHP', 'Python', 'SQL', 'TypeScript', 'VBA', 'Docker', 'Git', 'Puppet', 'Unreal Engine', 'Xamarin', 'Angular', 'Angular.js', 'ASP.NET', 'Drupal', 'jQuery', 'Laravel', 'React.js', 'Ruby on Rails', 'Spring', 'Symfony', 'Vue.js', 'AWS', 'Microsoft Azure', 'Couchbase', 'Elasticsearch', 'Firebase', 'IBM DB2', 'MariaDB', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'Oracle', 'PostgreSQL', 'SQLite']",43,1
27484,1,False,Master,1,Man,False,Dev,12,12,United States of America,102000.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'Objective-C', 'PHP', 'R', 'SQL', 'Swift', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Yarn', 'jQuery', 'Laravel', 'React.js', 'Vue.js', 'AWS', 'DigitalOcean', 'Google Cloud Platform', 'Elasticsearch', 'Firebase', 'MariaDB', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'Oracle', 'PostgreSQL', 'Redis', 'SQLite']",30,1
27485,1,False,Master,1,Man,False,Dev,17,15,Bulgaria,46416.0,"['C#', 'Dart', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'PHP', 'Python', 'SQL', 'TypeScript', 'Docker', 'Git', 'Unity 3D', 'Unreal Engine', 'Angular', 'Django', 'Drupal', 'jQuery', 'Laravel', 'Spring', 'Vue.js', 'DigitalOcean', 'Google Cloud Platform', 'Heroku', 'Firebase', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL', 'SQLite']",30,1
27486,0,False,Undergraduate,1,Man,False,Dev,17,7,United States of America,80000.0,"['Bash/Shell', 'C', 'C#', 'C++', 'JavaScript', 'Node.js', 'Perl', 'PHP', 'PowerShell', 'Python', 'SQL', 'Docker', 'Git', 'ASP.NET', 'ASP.NET Core ', 'jQuery', 'Microsoft Azure', 'IBM DB2', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL']",22,1
27487,0,False,Undergraduate,1,Man,False,Dev,15,12,United States of America,60000.0,"['JavaScript', 'PHP', 'Python', 'Ansible', 'Docker', 'Git', 'jQuery', 'Laravel', 'AWS', 'MariaDB', 'MySQL']",11,0
27488,1,False,Master,1,Man,False,Dev,13,12,France,48104.0,"['C#', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'PowerShell', 'SQL', 'TypeScript', 'ASP.NET', 'ASP.NET Core ', 'jQuery', 'Elasticsearch', 'Microsoft SQL Server', 'MongoDB', 'Redis']",15,1
27489,0,False,Other,1,Man,False,Dev,5,0,United Kingdom of Great Britain and Northern Ireland,36193.0,"['HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'Python', 'Git', 'Express', 'Flask', 'React.js', 'Spring', 'Vue.js', 'AWS', 'Heroku', 'Microsoft Azure', 'MongoDB', 'PostgreSQL']",16,1
27490,0,False,Undergraduate,1,Man,False,Dev,7,3,India,55847.0,"['Java', 'Python', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Terraform', 'Xamarin', 'Yarn', 'Django', 'Flask', 'React.js', 'Spring', 'AWS', 'DynamoDB', 'PostgreSQL', 'Redis', 'SQLite']",18,1
27491,0,False,Undergraduate,1,Man,False,Dev,18,6,Bulgaria,35472.0,"['HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'TypeScript', 'Docker', 'Git', 'Angular', 'Express', 'Spring', 'Vue.js', 'AWS', 'Google Cloud Platform', 'DynamoDB', 'Elasticsearch', 'Oracle']",16,1
27492,0,False,Other,0,Man,False,Dev,10,9,Mexico,19392.0,"['Go', 'HTML/CSS', 'JavaScript', 'Node.js', 'Ruby', 'SQL', 'Docker', 'Git', 'Unity 3D', 'React.js', 'Ruby on Rails', 'Vue.js', 'AWS', 'Heroku', 'PostgreSQL', 'SQLite']",16,0
27493,0,False,Undergraduate,0,Man,False,Dev,14,6,Brazil,131940.0,"['Elixir', 'JavaScript', 'Ruby', 'Docker', 'Git', 'jQuery', 'Ruby on Rails', 'AWS', 'DigitalOcean', 'Heroku', 'MySQL', 'PostgreSQL']",12,0
27494,0,False,Undergraduate,1,Man,False,Dev,8,3,United States of America,142500.0,"['Bash/Shell', 'Groovy', 'HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'Python', 'Scala', 'TypeScript', 'Docker', 'Git', 'Yarn', 'Angular.js', 'Django', 'React.js', 'AWS', 'Google Cloud Platform', 'IBM DB2', 'MySQL', 'PostgreSQL', 'Redis']",21,1
27495,0,False,Undergraduate,0,Man,True,Dev,16,8,Germany,58584.0,"['C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'SQL', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Unreal Engine', 'Yarn', 'Angular', 'Express', 'React.js', 'AWS', 'Google Cloud Platform', 'PostgreSQL']",18,1
27496,1,False,Undergraduate,1,Man,False,Dev,22,10,United States of America,68000.0,"['HTML/CSS', 'JavaScript', 'Ruby', 'Ansible', 'Terraform', 'Ruby on Rails', 'AWS', 'DigitalOcean', 'Heroku', 'PostgreSQL']",10,0
27497,1,False,Other,1,Man,True,Dev,1,0,United Kingdom of Great Britain and Northern Ireland,38778.0,"['JavaScript', 'Ruby', 'Docker', 'Git', 'jQuery', 'React.js', 'Ruby on Rails', 'Heroku', 'Firebase', 'MongoDB', 'MySQL', 'PostgreSQL']",12,0
27498,0,False,Undergraduate,1,Woman,True,Dev,14,6,Mexico,26232.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'PowerShell', 'SQL', 'TypeScript', 'Docker', 'Git', 'Yarn', 'ASP.NET', 'ASP.NET Core ', 'jQuery', 'React.js', 'Vue.js', 'DigitalOcean', 'Microsoft Azure', 'MongoDB', 'MySQL', 'Oracle']",22,1
27499,0,False,Undergraduate,1,Man,False,Dev,4,3,Belgium,59454.0,"['HTML/CSS', 'JavaScript', 'PHP', 'Python', 'TypeScript', 'Git', 'ASP.NET Core ', 'Django', 'Express', 'React.js', 'Microsoft Azure', 'Firebase', 'MySQL', 'PostgreSQL', 'SQLite']",15,0
27500,0,False,Undergraduate,1,Man,False,Dev,7,5,United Kingdom of Great Britain and Northern Ireland,62045.0,"['Rust', 'Git']",2,0
27501,1,False,Master,1,Man,False,Dev,37,26,United States of America,150000.0,"['Bash/Shell', 'Go', 'HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'Ruby', 'SQL', 'Ansible', 'Docker', 'Git', 'Yarn', 'jQuery', 'React.js', 'Ruby on Rails', 'Google Cloud Platform', 'Heroku', 'MariaDB', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",22,1
27502,0,False,Other,0,Man,False,Dev,11,11,Colombia,100000.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'Ruby', 'SQL', 'TypeScript', 'Angular', 'Angular.js', 'Express', 'jQuery', 'Ruby on Rails', 'Vue.js', 'AWS', 'DigitalOcean', 'Elasticsearch', 'Firebase', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",23,1
27503,1,False,Master,1,Woman,False,Dev,5,5,United States of America,96500.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'Ruby', 'Docker', 'Git', 'Kubernetes', 'jQuery', 'Laravel', 'React.js', 'Ruby on Rails', 'AWS', 'DigitalOcean', 'Heroku', 'Elasticsearch', 'Firebase', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL', 'Redis']",22,1
27504,1,False,PhD,1,Woman,False,NotDev,48,28,United States of America,180000.0,"['Bash/Shell', 'C', 'C++', 'HTML/CSS', 'JavaScript', 'Objective-C', 'Python', 'Swift', 'Git', 'Drupal']",10,0
27505,0,False,Undergraduate,1,Man,False,Dev,8,2,United States of America,120000.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'JavaScript', 'Python', 'SQL', 'Swift', 'TypeScript', 'Ansible', 'Docker', 'Git', 'Xamarin', 'Angular.js', 'ASP.NET', 'Flask', 'AWS', 'Microsoft Azure', 'Elasticsearch', 'Firebase', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'PostgreSQL']",23,1
27506,0,False,Undergraduate,1,Man,False,Dev,6,0,Nigeria,3948.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'Git', 'Express', 'React.js', 'Heroku', 'MongoDB']",8,0
27507,0,False,Master,1,Man,False,Dev,10,7,Belgium,99450.0,"['C#', 'HTML/CSS', 'JavaScript', 'TypeScript', 'Docker', 'Git', 'Yarn', 'ASP.NET Core ', 'React.js', 'Microsoft Azure', 'MongoDB']",11,1
27508,1,False,Undergraduate,0,Man,False,Dev,25,20,United Kingdom of Great Britain and Northern Ireland,84019.0,"['JavaScript', 'Ruby', 'Ansible', 'Docker', 'Git', 'Express', 'jQuery', 'React.js', 'Ruby on Rails', 'AWS', 'DigitalOcean', 'Google Cloud Platform', 'Heroku', 'DynamoDB', 'MySQL', 'PostgreSQL', 'SQLite']",17,0
27509,1,False,Undergraduate,1,Man,True,Dev,36,25,United States of America,150000.0,"['Bash/Shell', 'Java', 'PHP', 'SQL', 'Docker', 'Git', 'Unity 3D', 'AWS', 'MySQL', 'PostgreSQL']",10,0
27510,1,False,Undergraduate,1,Man,False,Dev,25,20,Canada,90758.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'Python', 'SQL', 'Ansible', 'Docker', 'Git', 'Django', 'jQuery', 'React.js', 'Ruby on Rails', 'AWS', 'DigitalOcean', 'Microsoft Azure', 'MariaDB', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",23,1
27511,1,False,PhD,1,Man,False,Dev,17,7,Germany,71345.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'LISP', 'Python', 'Ruby', 'Ansible', 'Docker', 'Git', 'Yarn', 'jQuery', 'Ruby on Rails', 'Vue.js', 'Elasticsearch', 'MySQL', 'SQLite']",16,1
27512,0,False,Undergraduate,1,NonBinary,True,Dev,6,2,United States of America,71000.0,"['HTML/CSS', 'JavaScript', 'Python', 'Git', 'Django', 'Flask', 'Gatsby']",7,0
27513,1,False,Undergraduate,1,Man,True,Dev,16,12,Israel,140088.0,"['Java', 'Kotlin', 'SQL', 'Git', 'Spring', 'PostgreSQL']",6,0
27514,0,False,Master,0,Man,False,Dev,10,5,"Iran, Islamic Republic of...",51300.0,"['HTML/CSS', 'Java', 'JavaScript', 'Python', 'Docker', 'Git', 'Unity 3D', 'Unreal Engine', 'FastAPI', 'Flask', 'Spring', 'AWS', 'Elasticsearch', 'MongoDB', 'Oracle', 'PostgreSQL', 'Redis']",17,0
27515,0,False,Other,1,Man,False,Dev,9,7,Colombia,78000.0,"['HTML/CSS', 'JavaScript', 'PHP', 'Ruby', 'Git', 'Yarn', 'Express', 'jQuery', 'React.js', 'Ruby on Rails', 'AWS', 'Heroku', 'Elasticsearch', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",18,1
27516,1,False,Undergraduate,1,Man,True,Dev,18,10,United States of America,200000.0,"['Bash/Shell', 'Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'Python', 'Docker', 'Git', 'Kubernetes', 'Terraform', 'Django', 'Spring', 'AWS', 'PostgreSQL', 'Redis']",17,1
27517,0,False,Master,1,Man,False,Dev,5,3,Romania,17100.0,"['Java', 'JavaScript', 'TypeScript', 'Git', 'Unity 3D', 'Angular', 'Angular.js', 'Express', 'Spring', 'MongoDB', 'Oracle']",11,1
27518,0,False,Other,1,Man,False,Dev,9,6,Netherlands,36324.0,"['PHP', 'Git', 'MariaDB', 'MySQL']",4,0
27519,0,False,Undergraduate,1,Man,False,Dev,4,2,United States of America,96000.0,"['JavaScript', 'Python', 'Git', 'Django', 'React.js', 'Heroku', 'PostgreSQL']",7,0
27520,0,False,Undergraduate,1,Man,False,Dev,10,3,Viet Nam,7764.0,"['Bash/Shell', 'Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Python', 'SQL', 'Docker', 'Git', 'Kubernetes', 'Flask', 'Spring', 'Heroku', 'Couchbase', 'MongoDB', 'PostgreSQL', 'SQLite']",17,1
27521,0,False,Undergraduate,1,Woman,False,Dev,6,0,Greece,15564.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'Ruby', 'Git', 'Yarn', 'jQuery', 'Ruby on Rails', 'PostgreSQL', 'Redis']",10,0
27522,0,False,Master,1,Man,True,Dev,24,12,Poland,109344.0,"['Elixir', 'Go', 'JavaScript', 'Ruby', 'SQL', 'TypeScript', 'Docker', 'Kubernetes', 'Yarn', 'jQuery', 'React.js', 'Ruby on Rails', 'AWS', 'Google Cloud Platform', 'Heroku', 'MongoDB', 'PostgreSQL', 'Redis']",18,1
27523,0,False,Undergraduate,1,Man,False,Dev,6,2,India,44678.0,"['Java', 'JavaScript', 'Node.js', 'Python', 'Docker', 'Git', 'Kubernetes', 'Angular.js', 'Express', 'Flask', 'AWS', 'Google Cloud Platform', 'DynamoDB', 'Elasticsearch', 'PostgreSQL', 'Redis']",16,0
27524,0,False,Master,1,Man,False,Dev,10,7,United States of America,124000.0,"['DigitalOcean', 'PostgreSQL']",2,0
27525,0,False,PhD,1,Man,False,NotDev,12,2,Denmark,41688.0,['Git'],1,0
27526,0,False,Master,1,Man,False,Dev,5,1,France,19452.0,"['Bash/Shell', 'C', 'C++', 'Python', 'TypeScript', 'Git', 'Vue.js', 'Google Cloud Platform']",8,0
27527,0,False,Other,1,Man,False,Dev,6,2,Canada,41597.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'SQL', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Express', 'jQuery', 'React.js', 'Vue.js', 'DigitalOcean', 'Google Cloud Platform', 'MariaDB', 'MongoDB', 'SQLite']",18,1
27528,0,False,Master,1,Man,False,Dev,10,6,United States of America,92000.0,"['Bash/Shell', 'Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'PowerShell', 'Python', 'Rust', 'SQL', 'TypeScript', 'VBA', 'Git', 'Yarn', 'Angular', 'jQuery', 'React.js', 'Spring', 'Google Cloud Platform', 'Microsoft Azure', 'Firebase', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL']",25,1
27529,0,False,Master,1,Man,False,Dev,15,10,Slovakia,28536.0,"['HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'TypeScript', 'Docker', 'Git', 'Angular', 'Express', 'Spring']",10,1
27530,0,True,Master,1,Man,True,Dev,4,0,United States of America,45000.0,"['Java', 'JavaScript', 'Node.js', 'Docker', 'Git', 'Terraform', 'Angular.js', 'React.js', 'AWS', 'DynamoDB', 'Firebase', 'Oracle', 'PostgreSQL']",13,0
27531,0,False,Other,0,Man,False,Dev,13,11,India,8376.0,"['HTML/CSS', 'JavaScript', 'PHP', 'Git', 'MySQL']",5,0
27532,1,False,Master,0,Man,False,Dev,18,7,Russian Federation,31450.0,"['Bash/Shell', 'Crystal', 'HTML/CSS', 'JavaScript', 'Ruby', 'Git', 'Yarn', 'jQuery', 'Ruby on Rails', 'AWS', 'DigitalOcean', 'Heroku', 'Elasticsearch', 'MySQL', 'PostgreSQL', 'Redis']",16,0
27533,0,True,Other,1,Man,False,Dev,6,4,Russian Federation,39072.0,"['Bash/Shell', 'C', 'C#', 'C++', 'HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'SQL', 'TypeScript', 'Docker', 'Git', 'Xamarin', 'Angular', 'Express', 'React.js', 'Vue.js', 'AWS', 'Google Cloud Platform', 'Microsoft Azure', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",26,1
27534,1,True,NoHigherEd,0,Man,True,Dev,0,50,Afghanistan,100.0,"['APL', 'Assembly', 'C', 'Delphi', 'Objective-C', 'PowerShell', 'Deno', 'Ruby on Rails', 'Spring', 'DynamoDB']",10,0
27535,0,False,Undergraduate,0,Man,True,Dev,8,5,France,25944.0,"['Elixir', 'HTML/CSS', 'JavaScript', 'Python', 'SQL', 'Ansible', 'Docker', 'Git', 'PostgreSQL', 'SQLite']",10,0
27536,0,False,Other,1,Man,True,Dev,7,6,United Kingdom of Great Britain and Northern Ireland,58167.0,"['Bash/Shell', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Ruby', 'SQL', 'Swift', 'Git', 'Terraform', 'jQuery', 'Ruby on Rails', 'AWS', 'MariaDB', 'Redis', 'SQLite']",16,1
27537,0,False,Other,1,Man,False,Dev,9,3,Poland,21264.0,"['Assembly', 'Bash/Shell', 'C', 'HTML/CSS', 'JavaScript', 'PHP', 'Git', 'MariaDB']",8,0
27538,0,False,Undergraduate,1,Man,False,Dev,11,3,Nigeria,9876.0,"['Java', 'PHP', 'Python', 'Docker', 'Git', 'Angular', 'ASP.NET', 'ASP.NET Core ', 'React.js', 'Spring', 'AWS', 'Google Cloud Platform', 'Microsoft Azure', 'Microsoft SQL Server', 'Redis']",15,0
27539,0,False,NoHigherEd,0,Man,False,Dev,4,2,United States of America,360.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'TypeScript', 'Deno', 'Yarn', 'Svelte', 'AWS', 'DigitalOcean', 'MongoDB']",10,1
27540,0,False,Master,1,Man,False,Dev,5,2,France,43239.0,"['Bash/Shell', 'C++', 'Perl', 'Python']",4,0
27541,0,False,Other,1,Man,False,Dev,15,9,Portugal,54049.0,"['Groovy', 'Java', 'Kotlin', 'Python', 'SQL', 'Git', 'Microsoft Azure', 'PostgreSQL', 'SQLite']",9,0
27542,0,False,Undergraduate,1,Man,True,Dev,15,11,Canada,89245.0,"['Bash/Shell', 'C', 'C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'Objective-C', 'PowerShell', 'Python', 'SQL', 'TypeScript', 'Git', 'Terraform', 'ASP.NET', 'ASP.NET Core ', 'Express', 'jQuery', 'React.js', 'AWS', 'Google Cloud Platform', 'Microsoft Azure', 'Firebase', 'Microsoft SQL Server', 'MySQL']",24,1
27543,0,False,Master,1,Man,False,Dev,5,12,France,103776.0,"['HTML/CSS', 'JavaScript', 'TypeScript', 'Angular', 'React.js', 'AWS', 'Heroku']",7,0
27544,1,False,Undergraduate,1,Man,False,NotDev,40,33,Germany,81074.0,"['Groovy', 'JavaScript', 'Node.js', 'Perl', 'SQL', 'Docker', 'Git', 'Kubernetes', 'Angular', 'jQuery', 'Cassandra', 'Elasticsearch', 'Oracle']",13,0
27545,0,False,Undergraduate,1,Man,False,Dev,9,5,Sweden,49704.0,"['Dart', 'Java', 'Python', 'Rust', 'Scala', 'Docker', 'Git', 'PostgreSQL']",8,0
27546,1,False,Master,1,Man,False,Dev,29,21,United States of America,125000.0,"['Bash/Shell', 'Go', 'Java', 'JavaScript', 'Python', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Terraform', 'React.js', 'AWS', 'DynamoDB', 'Elasticsearch']",14,1
27547,1,False,Master,1,Man,False,Dev,23,15,Canada,136136.0,"['Bash/Shell', 'Go', 'JavaScript', 'Node.js', 'Ruby', 'Scala', 'SQL', 'TypeScript', 'Docker', 'Git', 'jQuery', 'React.js', 'Ruby on Rails', 'AWS', 'DynamoDB', 'MySQL', 'PostgreSQL', 'Redis']",18,1
27548,1,False,NoHigherEd,0,Man,False,Dev,38,28,Italy,86478.0,"['Assembly', 'Bash/Shell', 'C', 'C#', 'C++', 'Delphi', 'HTML/CSS', 'Java', 'JavaScript', 'Objective-C', 'Perl', 'PHP', 'PowerShell', 'SQL', 'Xamarin', 'ASP.NET', 'jQuery', 'IBM DB2', 'Microsoft SQL Server', 'MySQL', 'SQLite']",21,1
27549,1,False,Master,1,Man,False,Dev,36,16,Italy,70264.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'Python', 'SQL', 'Git', 'Django', 'Vue.js', 'DigitalOcean', 'PostgreSQL']",10,0
27550,0,False,NoHigherEd,1,Man,True,Dev,10,1,United States of America,99000.0,"['Node.js', 'TypeScript', 'Docker', 'Git', 'Yarn', 'Express', 'Firebase', 'MongoDB', 'PostgreSQL']",9,1
27551,0,False,Undergraduate,1,Woman,False,Dev,5,4,Taiwan,17496.0,"['Bash/Shell', 'Go', 'PHP', 'SQL', 'Docker', 'Git', 'Yarn', 'Laravel', 'Google Cloud Platform', 'MongoDB', 'MySQL', 'Redis']",12,0
